Corrected_mass_flow(kg/s),r_21(m),x_21(m),Span,alpha(deg),gamma(deg),pt_AA_21(Pa),ptr_AA_15_21
14.772,0.18925343,-0.17094795,0.99018615,71.7748699,1.338862208,156637.8,1.556596349
14.772,0.18926135,-0.17094851,0.99029022,71.80120304,1.326386163,156604.38,1.556264236
14.772,0.18927053,-0.17094915,0.99041092,71.8308135,1.311813923,156566.81,1.555890882
14.772,0.18928115,-0.17094988,0.99055052,71.8648472,1.294739156,156522.92,1.555454723
14.772,0.1892935,-0.17095074,0.99071294,71.90449587,1.274792144,156470.66,1.554935386
14.772,0.18930781,-0.17095174,0.99090099,71.95029239,1.251548668,156408.36,1.554316277
14.772,0.18932439,-0.1709529,0.99111897,72.00334828,1.22440505,156333.63,1.553573643
14.772,0.18934365,-0.17095424,0.99137205,72.0648152,1.192653379,156243.33,1.552676282
14.772,0.18936595,-0.17095579,0.99166524,72.13593072,1.155535081,156133.42,1.551584046
14.772,0.18939185,-0.1709576,0.99200565,72.21828767,1.112146371,155998.22,1.550240489
14.772,0.18942188,-0.1709597,0.99240041,72.31358774,1.061209086,155829.81,1.548566906
14.772,0.18945669,-0.17096213,0.99285793,72.42302268,1.000135051,155618.42,1.546466206
14.772,0.18949704,-0.17096493,0.99338835,72.54361884,0.930080946,155361.69,1.543914939
14.772,0.18953741,-0.17096776,0.99391901,72.6687872,0.857953843,155062.02,1.540936952
14.772,0.18957777,-0.17097056,0.99444968,72.79465456,0.786060489,154716.94,1.537507702
14.772,0.18961816,-0.17097339,0.99498051,72.92064798,0.712907748,154317.86,1.533541823
14.772,0.18965852,-0.17097619,0.99551111,73.04642941,0.63904441,153849.55,1.528887968
14.772,0.18969889,-0.17097901,0.99604177,73.17166079,0.564527739,153289.47,1.523322144
14.772,0.18973926,-0.17098182,0.99657238,73.29547124,0.48919217,152606.34,1.516533503
14.772,0.18977962,-0.17098464,0.99710304,73.41603875,0.412624325,151760,1.508122955
14.772,0.18981999,-0.17098746,0.9976337,73.52987974,0.331795912,150711.59,1.497704326
14.772,0.18986037,-0.17099027,0.99816453,73.63026767,0.252088839,149461.16,1.485278112
14.772,0.1898922,-0.17099249,0.9985829,73.71037863,0.189173534,148051.28,1.471267356
14.772,0.18991733,-0.17099425,0.99891311,73.76871146,0.142492664,146519.34,1.456043622
14.772,0.18993713,-0.17099564,0.99917352,73.80752935,0.104138401,144879.25,1.439745142
14.772,0.18995276,-0.17099673,0.99937898,73.83014973,0.073421857,143129.81,1.42235999
14.772,0.18996508,-0.17099757,0.99954098,73.84013638,0.047238888,141271.78,1.403895719
14.772,0.1899748,-0.17099825,0.99966866,73.84058902,0.025906265,139340.13,1.384699846
14.772,0.18998246,-0.17099878,0.99976939,73.8343094,0.015554998,137423.11,1.365649359
14.772,0.18998851,-0.17099921,0.99984896,73.82327423,-0.001906947,135684.89,1.348375707
14.772,0.18999328,-0.17099954,0.99991167,73.80728871,-0.008393482,134346.59,1.335076281
14.772,0.18999703,-0.1709998,0.99996102,73.76869428,0.195581082,133544.91,1.327109544
14.772,0.19,-0.171,1,0.389743345,0.25856466,133298.39,1.324659738
