"Operating_condition (e.g., stall cycle/stall inception)",r_probe(m),x_probe(m),Rotational_frame(yes/no)
Stall inception,0.1892,-0.235,yes
t(s),p(Pa),,
0.03503824,105801.6553,,
0.035039272,105812.4593,,
0.035040304,105819.2009,,
0.035041336,105825.9317,,
0.035042368,105824.6853,,
0.035043401,105823.5128,,
0.035044433,105818.4745,,
0.035045465,105809.5907,,
0.035046497,105796.9112,,
0.035047529,105788.4633,,
0.035048561,105772.2849,,
0.035049594,105760.417,,
0.035050626,105744.9156,,
0.035051658,105725.7324,,
0.03505269,105710.9676,,
0.035053722,105692.5887,,
0.035054755,105674.6147,,
0.035055787,105657.0818,,
0.035056819,105639.9539,,
0.035057851,105623.2536,,
0.035058883,105607.0183,,
0.035059915,105591.1768,,
0.035060948,105575.7487,,
0.03506198,105560.7393,,
0.035063012,105550.1002,,
0.035064044,105535.834,,
0.035065076,105521.9579,,
0.035066108,105512.3751,,
0.035067141,105499.1283,,
0.035068173,105490.1637,,
0.035069205,105481.4928,,
0.035070237,105473.0585,,
0.035071269,105468.8455,,
0.035072302,105460.8385,,
0.035073334,105457.0069,,
0.035074366,105449.3346,,
0.035075398,105445.7905,,
0.03507643,105442.3585,,
0.035077462,105443.0074,,
0.035078495,105439.7354,,
0.035079527,105436.5115,,
0.035080559,105437.334,,
0.035081591,105438.1992,,
0.035082623,105439.0504,,
0.035083655,105439.8838,,
0.035084688,105440.6979,,
0.03508572,105441.5185,,
0.035086752,105442.2596,,
0.035087784,105442.962,,
0.035088816,105447.6216,,
0.035089848,105448.1973,,
0.035090881,105448.6999,,
0.035091913,105453.1425,,
0.035092945,105453.4942,,
0.035093977,105453.7531,,
0.035095009,105457.9472,,
0.035096042,105458.0454,,
0.035097074,105458.0606,,
0.035098106,105457.9913,,
0.035099138,105461.8088,,
0.03510017,105461.5801,,
0.035101202,105461.2472,,
0.035102235,105456.8255,,
0.035103267,105456.311,,
0.035104299,105455.7315,,
0.035105331,105451.1127,,
0.035106363,105450.384,,
0.035107395,105445.6006,,
0.035108428,105440.7338,,
0.03510946,105435.8222,,
0.035110492,105430.8668,,
0.035111524,105425.8387,,
0.035112556,105420.7644,,
0.035113589,105411.6702,,
0.035114621,105402.53,,
0.035115653,105397.3406,,
0.035116685,105388.131,,
0.035117717,105374.9003,,
0.035118749,105365.6198,,
0.035119782,105356.3604,,
0.035120814,105343.0783,,
0.035121846,105333.7598,,
0.035122878,105320.4479,,
0.03512391,105307.1412,,
0.035124942,105293.8118,,
0.035125975,105280.4893,,
0.035127007,105267.171,,
0.035128039,105253.8596,,
0.035129071,105236.5434,,
0.035130103,105223.2153,,
0.035131136,105205.9259,,
0.035132168,105188.6421,,
0.0351332,105175.3376,,
0.035134232,105158.0867,,
0.035135264,105140.7955,,
0.035136296,105123.5621,,
0.035137329,105102.3072,,
0.035138361,105085.0505,,
0.035139393,105067.817,,
0.035140425,105046.582,,
0.035141457,105029.3908,,
0.035142489,105008.1776,,
0.035143522,104990.9685,,
0.035144554,104969.7278,,
0.035145586,104948.5172,,
0.035146618,104927.3265,,
0.03514765,104906.1212,,
0.035148683,104884.9219,,
0.035149715,104863.7085,,
0.035150747,104842.4561,,
0.035151779,104821.2425,,
0.035152811,104800.0078,,
0.035153843,104774.7499,,
0.035154876,104753.496,,
0.035155908,104732.2451,,
0.03515694,104706.9289,,
0.035157972,104685.6337,,
0.035159004,104664.3356,,
0.035160036,104638.9671,,
0.035161069,104617.6293,,
0.035162101,104592.2295,,
0.035163133,104570.8343,,
0.035164165,104545.4258,,
0.035165197,104523.965,,
0.03516623,104498.4968,,
0.035167262,104476.9861,,
0.035168294,104451.4782,,
0.035169326,104429.9552,,
0.035170358,104408.3647,,
0.03517139,104386.7863,,
0.035172423,104365.1903,,
0.035173455,104343.5554,,
0.035174487,104321.8966,,
0.035175519,104300.1896,,
0.035176551,104278.4902,,
0.035177583,104256.7704,,
0.035178616,104239.0264,,
0.035179648,104217.2503,,
0.03518068,104199.5014,,
0.035181712,104181.6834,,
0.035182744,104163.86,,
0.035183776,104146.0325,,
0.035184809,104132.2004,,
0.035185841,104118.3271,,
0.035186873,104100.4791,,
0.035187905,104086.5785,,
0.035188937,104072.7057,,
0.03518997,104062.8223,,
0.035191002,104048.9261,,
0.035192034,104039.0352,,
0.035193066,104029.0898,,
0.035194098,104019.2226,,
0.03519513,104013.3269,,
0.035196163,104003.4272,,
0.035197195,103997.5245,,
0.035198227,103991.6709,,
0.035199259,103985.7898,,
0.035200291,103983.8976,,
0.035201323,103978.0824,,
0.035202356,103976.2582,,
0.035203388,103974.4231,,
0.03520442,103972.6323,,
0.035205452,103970.8844,,
0.035206484,103973.1305,,
0.035207517,103971.4096,,
0.035208549,103973.7092,,
0.035209581,103976.0433,,
0.035210613,103978.4009,,
0.035211645,103980.7927,,
0.035212677,103983.211,,
0.03521371,103985.6781,,
0.035214742,103992.2111,,
0.035215774,103994.7308,,
0.035216806,104001.3026,,
0.035217838,104003.9553,,
0.03521887,104010.6212,,
0.035219903,104017.3298,,
0.035220935,104020.1198,,
0.035221967,104026.925,,
0.035222999,104033.7606,,
0.035224031,104036.7055,,
0.035225064,104043.6672,,
0.035226096,104050.6724,,
0.035227128,104053.7633,,
0.03522816,104060.8837,,
0.035229192,104064.049,,
0.035230224,104071.3136,,
0.035231257,104074.5954,,
0.035232289,104077.9353,,
0.035233321,104081.3079,,
0.035234353,104084.8059,,
0.035235385,104088.2953,,
0.035236417,104091.8557,,
0.03523745,104095.4744,,
0.035238482,104095.1381,,
0.035239514,104098.8468,,
0.035240546,104098.6389,,
0.035241578,104098.4626,,
0.035242611,104098.3429,,
0.035243643,104094.28,,
0.035244675,104094.2728,,
0.035245707,104090.28,,
0.035246739,104090.3704,,
0.035247771,104086.5152,,
0.035248804,104078.7136,,
0.035249836,104074.8977,,
0.035250868,104067.1873,,
0.0352519,104063.4744,,
0.035252932,104055.8529,,
0.035253964,104048.2253,,
0.035254997,104036.6331,,
0.035256029,104029.1414,,
0.035257061,104017.6282,,
0.035258093,104006.158,,
0.035259125,103990.7174,,
0.035260158,103979.3169,,
0.03526119,103963.9432,,
0.035262222,103948.581,,
0.035263254,103933.2524,,
0.035264286,103913.9435,,
0.035265318,103894.6665,,
0.035266351,103875.3916,,
0.035267383,103856.0872,,
0.035268415,103832.8467,,
0.035269447,103809.5749,,
0.035270479,103786.3452,,
0.035271511,103763.0791,,
0.035272544,103735.8384,,
0.035273576,103708.5497,,
0.035274608,103681.2537,,
0.03527564,103649.9988,,
0.035276672,103618.6715,,
0.035277704,103587.3272,,
0.035278737,103551.9542,,
0.035279769,103520.5481,,
0.035280801,103481.0732,,
0.035281833,103445.5971,,
0.035282865,103406.0747,,
0.035283898,103366.4662,,
0.03528493,103326.8419,,
0.035285962,103283.1568,,
0.035286994,103239.3748,,
0.035288026,103195.5116,,
0.035289058,103147.6204,,
0.035290091,103099.5969,,
0.035291123,103051.4936,,
0.035292155,103003.2953,,
0.035293187,102950.9886,,
0.035294219,102898.5741,,
0.035295251,102846.0611,,
0.035296284,102793.4113,,
0.035297316,102736.634,,
0.035298348,102679.7222,,
0.03529938,102622.6208,,
0.035300412,102565.4281,,
0.035301445,102504.0155,,
0.035302477,102442.4907,,
0.035303509,102380.7485,,
0.035304541,102318.8909,,
0.035305573,102256.7889,,
0.035306605,102190.5011,,
0.035307638,102128.0257,,
0.03530867,102061.3577,,
0.035309702,101994.4803,,
0.035310734,101927.4178,,
0.035311766,101856.1252,,
0.035312798,101788.5974,,
0.035313831,101716.8997,,
0.035314863,101648.9738,,
0.035315895,101576.8108,,
0.035316927,101504.4694,,
0.035317959,101431.9083,,
0.035318992,101359.175,,
0.035320024,101282.2183,,
0.035321056,101209.1325,,
0.035322088,101131.8442,,
0.03532312,101054.3667,,
0.035324152,100980.8163,,
0.035325185,100903.0994,,
0.035326217,100821.3276,,
0.035327249,100743.4862,,
0.035328281,100665.5707,,
0.035329313,100583.6557,,
0.035330345,100501.7202,,
0.035331378,100419.8653,,
0.03533241,100338.1009,,
0.035333442,100252.427,,
0.035334474,100166.9485,,
0.035335506,100081.6459,,
0.035336539,99992.55243,,
0.035337571,99907.77511,,
0.035338603,99815.31408,,
0.035339635,99723.27838,,
0.035340667,99631.64625,,
0.035341699,99540.47025,,
0.035342732,99445.87865,,
0.035343764,99347.86599,,
0.035344796,99250.45903,,
0.035345828,99149.74557,,
0.03534686,99049.74699,,
0.035347892,98946.50257,,
0.035348925,98840.16819,,
0.035349957,98734.65417,,
0.035350989,98626.07157,,
0.035352021,98518.34208,,
0.035353053,98407.63481,,
0.035354086,98293.90124,,
0.035355118,98177.18371,,
0.03535615,98061.47464,,
0.035357182,97946.75877,,
0.035358214,97825.08518,,
0.035359246,97704.3143,,
0.035360279,97584.49502,,
0.035361311,97461.60675,,
0.035362343,97339.51553,,
0.035363375,97218.1893,,
0.035364407,97093.53936,,
0.035365439,96969.51056,,
0.035366472,96849.89544,,
0.035367504,96726.60289,,
0.035368536,96607.51248,,
0.035369568,96488.49379,,
0.0353706,96373.33639,,
0.035371632,96257.84094,,
0.035372665,96145.85059,,
0.035373697,96041.23273,,
0.035374729,95939.72397,,
0.035375761,95841.25822,,
0.035376793,95749.54486,,
0.035377826,95664.51809,,
0.035378858,95585.99035,,
0.03537989,95513.84634,,
0.035380922,95447.99331,,
0.035381954,95392.39401,,
0.035382986,95346.97708,,
0.035384019,95307.78233,,
0.035385051,95282.84308,,
0.035386083,95268.21541,,
0.035387115,95264.0506,,
0.035388147,95270.52971,,
0.035389179,95291.81745,,
0.035390212,95320.14523,,
0.035391244,95363.76053,,
0.035392276,95418.94803,,
0.035393308,95485.95599,,
0.03539434,95565.13229,,
0.035395373,95656.77723,,
0.035396405,95761.13964,,
0.035397437,95878.55651,,
0.035398469,96009.20118,,
0.035399501,96149.34355,,
0.035400533,96299.16445,,
0.035401566,96462.75372,,
0.035402598,96632.28331,,
0.03540363,96815.7009,,
0.035404662,97009.09102,,
0.035405694,97208.34691,,
0.035406726,97417.4023,,
0.035407759,97632.21992,,
0.035408791,97852.58298,,
0.035409823,98082.31875,,
0.035410855,98313.24647,,
0.035411887,98549.17751,,
0.03541292,98789.8592,,
0.035413952,99035.11734,,
0.035414984,99284.68454,,
0.035416016,99534.35832,,
0.035417048,99787.85576,,
0.03541808,100040.9397,,
0.035419113,100293.4174,,
0.035420145,100549.1683,,
0.035421177,100800.02,,
0.035422209,101053.899,,
0.035423241,101302.6905,,
0.035424273,101550.351,,
0.035425306,101796.7951,,
0.035426338,102038.0157,,
0.03542737,102278.0252,,
0.035428402,102512.8209,,
0.035429434,102742.4427,,
0.035430467,102966.8986,,
0.035431499,103190.2552,,
0.035432531,103408.5255,,
0.035433563,103617.7754,,
0.035434595,103826.0529,,
0.035435627,104025.4041,,
0.03543666,104219.8937,,
0.035437692,104405.5494,,
0.035438724,104582.4459,,
0.035439756,104758.6056,,
0.035440788,104922.0717,,
0.03544182,105080.8905,,
0.035442853,105227.0972,,
0.035443885,105368.7235,,
0.035444917,105505.7986,,
0.035445949,105630.3482,,
0.035446981,105750.4257,,
0.035448013,105862.037,,
0.035449046,105965.2394,,
0.035450078,106064.0474,,
0.03545111,106150.5062,,
0.035452142,106232.6324,,
0.035453174,106310.49,,
0.035454207,106376.0958,,
0.035455239,106437.5052,,
0.035456271,106494.7558,,
0.035457303,106543.8773,,
0.035458335,106588.946,,
0.035459367,106625.9695,,
0.0354604,106663.0134,,
0.035461432,106692.1184,,
0.035462464,106717.3116,,
0.035463496,106738.6396,,
0.035464528,106760.1572,,
0.03546556,106773.8684,,
0.035466593,106787.8418,,
0.035467625,106802.0683,,
0.035468657,106812.6054,,
0.035469689,106819.4716,,
0.035470721,106826.7156,,
0.035471754,106834.3103,,
0.035472786,106838.274,,
0.035473818,106842.6531,,
0.03547485,106847.3876,,
0.035475882,106852.5398,,
0.035476914,106858.1098,,
0.035477947,106864.0475,,
0.035478979,106870.3825,,
0.035480011,106877.1124,,
0.035481043,106884.1986,,
0.035482075,106895.6541,,
0.035483107,106903.4554,,
0.03548414,106911.5271,,
0.035485172,106923.9479,,
0.035486204,106936.6407,,
0.035487236,106949.5958,,
0.035488268,106962.8037,,
0.035489301,106976.2365,,
0.035490333,106993.9026,,
0.035491365,107007.718,,
0.035492397,107025.7432,,
0.035493429,107043.8762,,
0.035494461,107062.1602,,
0.035495494,107080.5798,,
0.035496526,107099.0503,,
0.035497558,107117.6317,,
0.03549859,107136.2736,,
0.035499622,107154.9955,,
0.035500654,107173.7486,,
0.035501687,107196.5354,,
0.035502719,107215.3571,,
0.035503751,107234.202,,
0.035504783,107253.0467,,
0.035505815,107267.9197,,
0.035506848,107286.7953,,
0.03550788,107305.6812,,
0.035508912,107320.5612,,
0.035509944,107335.4465,,
0.035510976,107350.306,,
0.035512008,107365.2169,,
0.035513041,107376.1513,,
0.035514073,107387.0399,,
0.035515105,107397.9587,,
0.035516137,107408.943,,
0.035517169,107415.9287,,
0.035518201,107422.9436,,
0.035519234,107430.0008,,
0.035520266,107433.0961,,
0.035521298,107436.2278,,
0.03552233,107435.4553,,
0.035523362,107434.7341,,
0.035524395,107434.0847,,
0.035525427,107429.5196,,
0.035526459,107425.0394,,
0.035527491,107420.6771,,
0.035528523,107408.3738,,
0.035529555,107400.2231,,
0.035530588,107388.1617,,
0.03553162,107376.2263,,
0.035532652,107360.4317,,
0.035533684,107344.7186,,
0.035534716,107325.1971,,
0.035535748,107305.7687,,
0.035536781,107282.4863,,
0.035537813,107259.3256,,
0.035538845,107232.343,,
0.035539877,107205.4751,,
0.035540909,107178.7565,,
0.035541941,107148.201,,
0.035542974,107117.7695,,
0.035544006,107083.5104,,
0.035545038,107049.3463,,
0.03554607,107011.3286,,
0.035547102,106973.4533,,
0.035548135,106935.6984,,
0.035549167,106894.0569,,
0.035550199,106852.5647,,
0.035551231,106807.1601,,
0.035552263,106761.8764,,
0.035553295,106716.6919,,
0.035554328,106671.5834,,
0.03555536,106622.6026,,
0.035556392,106573.6731,,
0.035557424,106520.8276,,
0.035558456,106472.0623,,
0.035559488,106419.3571,,
0.035560521,106366.7088,,
0.035561553,106314.1143,,
0.035562585,106261.5365,,
0.035563617,106204.9912,,
0.035564649,106152.5101,,
0.035565682,106096.0231,,
0.035566714,106043.5463,,
0.035567746,105987.0622,,
0.035568778,105930.6021,,
0.03556981,105878.1167,,
0.035570842,105821.5894,,
0.035571875,105765.0689,,
0.035572907,105712.5386,,
0.035573939,105655.9199,,
0.035574971,105603.3087,,
0.035576003,105550.6117,,
0.035577035,105497.908,,
0.035578068,105445.1066,,
0.0355791,105392.2859,,
0.035580132,105339.3721,,
0.035581164,105290.4109,,
0.035582196,105241.3629,,
0.035583229,105188.2307,,
0.035584261,105143.0418,,
0.035585293,105093.7474,,
0.035586325,105044.4079,,
0.035587357,104998.9459,,
0.035588389,104953.4186,,
0.035589422,104911.7828,,
0.035590454,104866.0789,,
0.035591486,104824.2627,,
0.035592518,104782.3789,,
0.03559355,104740.4125,,
0.035594582,104698.3112,,
0.035595615,104660.1569,,
0.035596647,104621.9018,,
0.035597679,104583.5276,,
0.035598711,104545.0779,,
0.035599743,104510.5565,,
0.035600776,104475.9396,,
0.035601808,104441.2307,,
0.03560284,104406.4389,,
0.035603872,104371.5562,,
0.035604904,104340.5974,,
0.035605936,104309.5539,,
0.035606969,104278.4347,,
0.035608001,104247.2359,,
0.035609033,104215.9614,,
0.035610065,104188.6201,,
0.035611097,104161.1954,,
0.035612129,104129.7418,,
0.035613162,104106.1903,,
0.035614194,104078.5699,,
0.035615226,104050.9272,,
0.035616258,104027.1945,,
0.03561729,104003.4369,,
0.035618323,103979.5868,,
0.035619355,103955.7278,,
0.035620387,103931.8057,,
0.035621419,103911.8399,,
0.035622451,103891.8063,,
0.035623483,103871.7578,,
0.035624516,103851.6577,,
0.035625548,103831.5245,,
0.03562658,103811.3668,,
0.035627612,103795.166,,
0.035628644,103774.9413,,
0.035629676,103758.6741,,
0.035630709,103742.3787,,
0.035631741,103726.0363,,
0.035632773,103713.7097,,
0.035633805,103697.3037,,
0.035634837,103684.9227,,
0.035635869,103672.5014,,
0.035636902,103656.0384,,
0.035637934,103643.5621,,
0.035638966,103635.0627,,
0.035639998,103622.545,,
0.03564103,103609.9786,,
0.035642063,103601.4044,,
0.035643095,103588.8083,,
0.035644127,103580.1904,,
0.035645159,103571.5775,,
0.035646191,103562.9085,,
0.035647223,103554.2099,,
0.035648256,103545.4901,,
0.035649288,103536.7409,,
0.03565032,103532.0009,,
0.035651352,103523.1963,,
0.035652384,103514.3827,,
0.035653416,103509.5494,,
0.035654449,103500.6716,,
0.035655481,103495.7827,,
0.035656513,103490.8492,,
0.035657545,103481.9076,,
0.035658577,103476.9003,,
0.03565961,103471.9025,,
0.035660642,103462.8209,,
0.035661674,103457.7605,,
0.035662706,103452.6246,,
0.035663738,103447.4682,,
0.03566477,103438.2683,,
0.035665803,103433.0568,,
0.035666835,103427.7594,,
0.035667867,103422.4736,,
0.035668899,103417.148,,
0.035669931,103407.7469,,
0.035670963,103402.3455,,
0.035671996,103396.8655,,
0.035673028,103387.3754,,
0.03567406,103381.8175,,
0.035675092,103372.2203,,
0.035676124,103366.6104,,
0.035677157,103356.9336,,
0.035678189,103351.2438,,
0.035679221,103341.4724,,
0.035680253,103335.6718,,
0.035681285,103325.818,,
0.035682317,103315.9745,,
0.03568335,103306.0474,,
0.035684382,103300.0883,,
0.035685414,103290.0866,,
0.035686446,103280.0421,,
0.035687478,103269.9647,,
0.03568851,103259.8542,,
0.035689543,103245.6999,,
0.035690575,103235.512,,
0.035691607,103225.3021,,
0.035692639,103215.0582,,
0.035693671,103204.78,,
0.035694704,103190.4675,,
0.035695736,103180.1321,,
0.035696768,103169.7738,,
0.0356978,103155.3478,,
0.035698832,103144.9419,,
0.035699864,103130.5126,,
0.035700897,103120.0376,,
0.035701929,103105.5719,,
0.035702961,103095.1049,,
0.035703993,103080.5689,,
0.035705025,103070.0772,,
0.035706057,103055.5385,,
0.03570709,103045.0218,,
0.035708122,103030.4576,,
0.035709154,103019.9509,,
0.035710186,103005.4084,,
0.035711218,102994.8883,,
0.035712251,102984.3679,,
0.035713283,102969.8705,,
0.035714315,102959.3487,,
0.035715347,102944.8863,,
0.035716379,102934.3994,,
0.035717411,102923.9481,,
0.035718444,102909.5331,,
0.035719476,102899.1297,,
0.035720508,102888.7629,,
0.03572154,102874.4078,,
0.035722572,102864.0766,,
0.035723604,102853.8072,,
0.035724637,102843.5494,,
0.035725669,102829.366,,
0.035726701,102819.1688,,
0.035727733,102809.0205,,
0.035728765,102798.9599,,
0.035729797,102788.897,,
0.03573083,102774.8832,,
0.035731862,102764.9566,,
0.035732894,102755.0401,,
0.035733926,102745.2229,,
0.035734958,102731.402,,
0.035735991,102721.6405,,
0.035737023,102707.9793,,
0.035738055,102698.3238,,
0.035739087,102684.7265,,
0.035740119,102675.2274,,
0.035741151,102661.7456,,
0.035742184,102648.3188,,
0.035743216,102638.9599,,
0.035744248,102625.6953,,
0.03574528,102612.4565,,
0.035746312,102595.2555,,
0.035747344,102582.1308,,
0.035748377,102569.0828,,
0.035749409,102552.0511,,
0.035750441,102535.0663,,
0.035751473,102518.1614,,
0.035752505,102501.272,,
0.035753538,102484.4447,,
0.03575457,102463.6548,,
0.035755602,102446.9229,,
0.035756634,102426.2098,,
0.035757666,102401.55,,
0.035758698,102380.9264,,
0.035759731,102356.3105,,
0.035760763,102335.6979,,
0.035761795,102307.1291,,
0.035762827,102282.5953,,
0.035763859,102254.0299,,
0.035764891,102229.5046,,
0.035765924,102196.9828,,
0.035766956,102168.4242,,
0.035767988,102135.9042,,
0.03576902,102103.3238,,
0.035770052,102070.7163,,
0.035771085,102038.1456,,
0.035772117,102001.4912,,
0.035773149,101964.8321,,
0.035774181,101928.1033,,
0.035775213,101887.3445,,
0.035776245,101850.5229,,
0.035777278,101809.6524,,
0.03577831,101764.7117,,
0.035779342,101723.7015,,
0.035780374,101678.619,,
0.035781406,101633.4592,,
0.035782438,101588.1733,,
0.035783471,101542.844,,
0.035784503,101497.4152,,
0.035785535,101447.8473,,
0.035786567,101398.2236,,
0.035787599,101348.4521,,
0.035788632,101298.6016,,
0.035789664,101248.6149,,
0.035790696,101194.5534,,
0.035791728,101144.3499,,
0.03579276,101090.0145,,
0.035793792,101035.626,,
0.035794825,100981.0923,,
0.035795857,100926.4262,,
0.035796889,100871.6631,,
0.035797921,100816.7783,,
0.035798953,100761.8027,,
0.035799985,100706.6906,,
0.035801018,100651.5492,,
0.03580205,100592.3046,,
0.035803082,100536.9304,,
0.035804114,100481.5521,,
0.035805146,100422.0786,,
